,service_request_id,grievance
1833,101004368943,Permission for Arborway Tree Service to prune the honey locust tree on the Westbourne Street side of this location. | Is this a City owned tree situated on the sidewalk: [Yes]
1834,101004368947,"Please remove asap this DOA squirrel. 

Thank you very much."
1835,101004368845,Dead rabbit
1836,101004368889,"Small entrance ,near the front last door on the left. | Needle Quantity: [One]  Property Location Type: [Public]"
1837,101004365851,Big pothole in middle of street. Please fix!
1838,101004368942,"Cracked side walk,"
1839,101004366015,"Once again, the splash pad won't shut off."
1840,101004368940,Missing bar. Tuesday
1841,101004368939,"requests cart, building doesn't have one | Recycling pickup day: [Monday]  No. of carts: [1]  No. of units: [3]  OK to deliver: [per April ok]"
1842,101004366721,"Constituent reports the water at this playground has been running all night,constitunet reports there should be a way to shut the water off so water is not wasted. | SR Type: [Ground Maintenance General]  Park owner: [BPRD]"
1843,101004368936,Several trash bags for removal. Ticket has been issued
1844,101004368935,Scheduled recycling day: [Tuesday]  How was the recycling placed out for collection: [Cart]  Curbside pickup or an alley: [Curb Side Pickup]
1845,101004368933,"window shade | Scheduled trash day: [Tuesday]  How was your trash placed out for collection: [Other]  If 'Other', please specify: [window shade]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
1846,101004366296,The sprinllers in the Childrens Play Lot are not working vmail 2:05 | SR Type: [Ground Maintenance General]  Park owner: [BPRD]
1847,101004368930,"There are so many construction  vehicles parked. The residents of leather District are getting the tickets - not the illegal Parkers. 

What is the long term solution?"
1848,101004365538,Splash pad water sensors not working. Children are hot 掠掠and would love to cool down!!
1849,101004368929,What is the nature of the problem: [Constituent reports abandoned property with back door and windows open]
1850,101004368927,Constituent is requesting a Litter Basket be installed at this end of the foot bridge. | Has a litter basket or barrel been at this location before: [No]  Type of litter basket: [No Preference]  Interested in the Adopt a Barrel program: [No]
1851,101004368418,"Constituent from this location states that someone dumped construction material near propertys dumpster | Construction debris: [siding, porch]  Exact location: [rear]"
1852,101004365512,Water at the park does not turn on. Please turn on the water. It is too hot for kids to be in the park and not play in the water.
1853,101004367753,3 rats spotted in and out of over flowing trash barrels
1854,101004368920,Constiutent is requesting a Litter Basket to be installed for right before going over foot bridge. | Has a litter basket or barrel been at this location before: [No]  Type of litter basket: [No Preference]  Interested in the Adopt a Barrel program: [No]
1855,101004368918,No parking
1856,101004368917,Recycling at 133 has been out at correct times but has not been picked up the last 3 visits.
1857,101004368491,Parking lot has a lot of pothole damage
1858,101004368916,"Scheduled trash day: [Mon/Thurs]  How was your trash placed out for collection: [Barrel]  Size of the barrel: [30 gallon]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
1859,101004368914,residents park on both sides of the narrow street close to Centre street making it impossible for trucks (and more importantly) emergency vehicles can’t make the turn onto the street.  Please put up a no-parking sign to allow for a safe turn onto the street.
1860,101004368913,A white work truck with ladders has been here all day there a foot over my driveway I cannot see to get out please tag them I put in a request earlier the van has been here since last night
1861,101004368607,Glass
1862,101004368912,Trash bag for removal. No code violation found at this time.
1863,101004354755,"40 years ago today Massport installed new windows in East Boston I think it is time to do that again ! It is much louder now than 
it was then !!!"
1864,101004368771,Dead rats in public alley 818 in roadway
1865,101004368910,Constituent reports trash not collected this morning. | Scheduled trash day: [Tuesday]  How was your trash placed out for collection: [Container]  Curbside pickup or an alley: [Alley]
1866,101004368908,"Please help us trim these trees! Growing into our properties and pollen is going everywhere, as well as bugs/ticks"
1867,101004368795,Trash for removal. No code violation found at this time.
1868,101004269900,Unpermitted deck construction in rear on Bowen street-loud conditions-working outside of approved hours and on weekends. Please send inspectors
1869,101004368808,Trash on sidewalk
1870,101004368907,Overgrown grass please cut plus trash attn mass dot
1871,101004366282,"Overgrown weeds on Rutherford Avenue, NOT on Charbonnier Street.  Weeds run the length of the fence."
1872,101004368904,Constituent would like the grass cut before the weekend. | SR Type: [Grass Cutting]  Park owner: [BPRD]
1873,101004368902,2 carts picked up one missed | Scheduled recycling day: [Tuesday]  How was the recycling placed out for collection: [Cart]  Curbside pickup or an alley: [Curb Side Pickup]
1874,101004368691,"Property completely overgrown and all weeds are seeding the neighborhood. Please ticket daily, this is a multi-million dollar property in a prominent location. Thank you."
1875,101002545663,The construction site at 232 Old Colony begins moving trucks and heavy machinery almost every single morning between 6-6:30am including most Saturdays. I believe construction is not supposed to start until 7am on weekdays and is not allowed without a special permit on weekends. I live on a side road and am woken up at 6am almost every day. Can someone enforce the noise ordinances?
1876,101004368798,Stop this Logan airplane noise
1877,101004368899,Near drive way in street at 117 marine road it's squished like a pancake
1878,101004364954,Please remove litter on walking trail at Ronan Park
1879,101004362046,Logan airplane noise going on now
1880,101004368898,dead Rat on the sidewalk | Type of debris: [Other]  Cars parked on the street: [No]
1881,101004362148,Louise offensive Logan airplane noise going on now
1882,101004368896,Trash in alley
1883,101004368042,I took my trash out this morning by 530 am on my way out to work and I came home after 2pm and thought the trash was picked up until I saw it in the corner piled up next to the eversource construction gate. So either the construction workers moved it which I don't believe they did when they arrive at 7am or am unknown person walking by and has issues and moved it to play games. Please have someone pick this up in front of 60 Charles St South.
1884,101004368895,A large commercial vehicle parks here all the time can you please ticket it and explain that commercial vehicles can not use City roadway to garage their vehicle.
1885,101004368894,"Date of scheduled pickup: [Friday, July 1, 2022]  Item requested for a collection: [TV (1) Air Conditioner (0) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Friday]  Curbside pickup or an alley: [Curbside Pickup]"
1886,101004368892,mattresses in city owned lot | Type of debris: [Other]  Cars parked on the street: [No]
1887,101004368782,2 shopping carts of trash no ticket issued
1888,101004367417,Constituent states basketball court lights have been on around the clock without going off. | Park owner: [BPRD]
1889,101004365216,6:30 am on a Saturday morning. This is what we have to deal with. What happened to only being able to work between certain hours. This is ridiculous and I'm going for months now
1890,101004356821,Stuck on red | Signal problem: [Traffic]  Type of problem: [Light is not changing]  Type of pole: [Over the Street Pole]  Pole knockdown: [No]
1891,101004368887,Dark blue Toyota Corolla MA REGISTRATION 598 GC2 Parked IN TOW ZONE
1892,101004361090,Broken sign pole left sharp base on side walk. Hazard for walkers.
1893,101004368886,It's more than a foot deep
1894,101004367779,Trash on walkway near centerfield in Ronan park
1895,101004367497,Around water manhole cover
1896,101004368885,"Date of scheduled pickup: [Thursday, June 30, 2022]  Item requested for a collection: [TV (1) Air Conditioner (0) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Thursday]  Curbside pickup or an alley: [Curbside Pickup]"
1897,101004368573,"Trash bag with something, not sure"
1898,101004368880,Trash/tire for removal. No code violation found at this time.
1899,101004368874,SLCB needs to be replaced
1900,101004368875,Tree blocking pedestrians
1901,101004368876,Over flowing garbage cans and thrash on the ground throughout the park.
1902,101004368877,Bench in desperate need for a repaint.
1903,101004368873,Car is park and hanging into the street. | The closest intersecting street: [River St]  How is the car parked illegally: [Other]  Details: [Car hanging into street]  Make: [Other]  Color: [RedOrange]  Vehicle License Plate Registration: [4Z0498]  Vehicle License Plate State: [MA]
1904,101004368871,Trash bags next to city barrel for removal. No evidence or code violation found at this time.
1905,101004367890,"Scheduled trash day: [Monday]  How was your trash placed out for collection: [Barrel]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
1906,101004368870,Construction no visible permits
1907,101004368869,no parking | How is the car parked illegally: [Other]  Type of vehicle: [Truck]  Color: [White]
1908,101004368862,Please remove bikes leaning on the fence someone has dumped the bikes. It's been there all week.
1909,101004368295,Wellington alley
1910,101004368558,Over flowing recycling bins and trash all over Bell Ct
1911,101004368858,How was your waste placed out for collection: [Yard Waste Paper Bag]  Scheduled trash day: [Mon/Thurs]  Curbside pickup or an alley: [Curb Side Pickup]  Yard waste mixed with household trash: [No]
